,loss,epoch
110,1.5465968728065491,15.714285714285714
111,1.5588517129421233,15.857142857142858
112,1.568634192943573,16.0
113,1.5558645856380462,16.142857142857142
114,1.5628269112110138,16.285714285714285
115,1.5586584877967835,16.428571428571427
116,1.549515311717987,16.571428571428573
117,1.552079861164093,16.714285714285715
118,1.5458097684383392,16.857142857142858
119,1.5544529235363007,17.0
120,1.5473239457607268,17.142857142857142
121,1.5487642109394073,17.285714285714285
122,1.553347737789154,17.428571428571427
123,1.5487782621383668,17.571428571428573
124,1.5444845390319824,17.714285714285715
125,1.5552257013320923,17.857142857142858
126,1.5420954835414886,18.0
127,1.54246817111969,18.142857142857142
128,1.541234817504883,18.285714285714285
129,1.5479015064239503,18.428571428571427
130,1.54573028922081,18.571428571428573
131,1.5455635631084441,18.714285714285715
132,1.5481805968284608,18.857142857142858
133,1.5448284435272217,19.0
134,1.536110270023346,19.142857142857142
135,1.547171070575714,19.285714285714285
136,1.5396603429317475,19.428571428571427
137,1.5518025422096253,19.571428571428573
138,1.533785126209259,19.714285714285715
139,1.5355681490898132,19.857142857142858
140,1.5291498613357544,20.0
141,1.5328339099884034,20.142857142857142
142,1.5441109609603882,20.285714285714285
143,1.5301377439498902,20.428571428571427
144,1.538293479681015,20.571428571428573
145,1.5381340038776399,20.714285714285715
146,1.5344853222370147,20.857142857142858
147,1.5377017533779145,21.0
148,1.5375314581394195,21.142857142857142
149,1.535108551979065,21.285714285714285
150,1.5347982454299927,21.428571428571427
151,1.525699713230133,21.571428571428573
152,1.5321855437755585,21.714285714285715
153,1.5352664041519164,21.857142857142858
154,1.5253058910369872,22.0
155,1.5376312458515167,22.142857142857142
156,1.5262950408458709,22.285714285714285
157,1.5285871040821075,22.428571428571427
158,1.5299296939373017,22.571428571428573
159,1.5316422808170318,22.714285714285715
160,1.5336531043052672,22.857142857142858
161,1.525701130628586,23.0
162,1.5258585107326508,23.142857142857142
163,1.531357582807541,23.285714285714285
164,1.5229337000846863,23.428571428571427
165,1.530972684621811,23.571428571428573
166,1.5303252506256104,23.714285714285715
167,1.5235258555412292,23.857142857142858
168,1.5228361070156098,24.0
169,1.5266891670227052,24.142857142857142
170,1.5311500310897828,24.285714285714285
171,1.5199986100196838,24.428571428571427
172,1.529235234260559,24.571428571428573
173,1.5231561434268952,24.714285714285715
174,1.5196699297428131,24.857142857142858
175,1.5245768022537232,25.0
176,1.5186557292938232,25.142857142857142
177,1.5220722842216492,25.285714285714285
178,1.517685545682907,25.428571428571427
179,1.5213983154296875,25.571428571428573
180,1.518106095790863,25.714285714285715
181,1.5205900132656098,25.857142857142858
182,1.5216451907157897,26.0
183,1.5202835381031037,26.142857142857142
184,1.520026296377182,26.285714285714285
185,1.511926155090332,26.428571428571427
186,1.514331909418106,26.571428571428573
187,1.5214012265205383,26.714285714285715
188,1.5311462700366973,26.857142857142858
189,1.5131351172924041,27.0
190,1.5226737678050994,27.142857142857142
191,1.5234181904792785,27.285714285714285
192,1.5161626386642455,27.428571428571427
193,1.506710797548294,27.571428571428573
194,1.5188981556892396,27.714285714285715
195,1.509552013874054,27.857142857142858
196,1.5153595912456512,28.0
197,1.5072077560424804,28.142857142857142
198,1.5228017735481263,28.285714285714285
199,1.5124217081069946,28.428571428571427
200,1.5166290760040284,28.571428571428573
201,1.5234752464294434,28.714285714285715
202,1.514470611810684,28.857142857142858
203,1.5230399215221404,29.0
204,1.5092762184143067,29.142857142857142
205,1.5154039061069489,29.285714285714285
206,1.5072790133953093,29.428571428571427
207,1.5145999908447265,29.571428571428573
208,1.5102798557281494,29.714285714285715
209,1.5155105292797089,29.857142857142858
